,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
1197,0.5771181763006729,1.6672751012868594,-0.7712316986860638,-0.86077513725265,0.8270924582045536,-1.6317125896274085,-2.0045757920365688,0.02771983830235905,-0.37831723859673166,0.16240357233634795,-0.592487382896864,1,0
1198,0.5771181763006729,-0.45509669908020733,-0.3962190526321903,-0.7532415501492187,0.01927939701410948,-0.715398208178268,-0.7540892060763745,0.20929634315887946,-0.44301381457509753,2.1268996391877746,0.32728545058129466,1,0
1199,0.7677120467553655,1.7357387077503132,-0.6212266402645144,-0.68872139788716,1.1597213657535594,-0.47104770645849725,-0.44146755958632605,0.8238629749809843,-0.05483435870491092,0.4767229430325756,-0.8433345192999988,1,0
1200,0.5771181763006729,1.6672751012868594,-0.7712316986860638,-0.86077513725265,0.8270924582045536,-1.6317125896274085,-2.0045757920365688,0.02771983830235905,-0.37831723859673166,0.16240357233634795,-0.592487382896864,1,0
1201,0.7677120467553655,0.09261215262742302,0.35380623947555634,-0.774748267569905,0.6370187967479783,-1.570624964197466,-1.986186283419507,-0.10846254034004094,0.33334509716527566,0.16240357233634795,0.578132586984428,1,0
1202,1.4347905933467882,0.6403210043350529,0.5788138271078807,-0.7962549849905912,0.7795740428404098,-1.509537338767523,-1.9494072661853836,0.23024747833465417,0.8509177049921911,1.3411012124472033,0.9962111476563185,1,0
1203,2.6736507513022896,2.831156411165574,-0.9212367571076131,0.0640137118368588,2.822865903498591,0.13982854784092977,-0.7724787146934362,1.4942993006051162,-0.5077103905534605,0.24098341501040507,-0.9269502314343766,1,0
1204,0.10063350016394192,0.2295393655543303,1.1038315315833034,-0.7317348327285325,1.0646845350252718,-0.4099600810285545,-1.36094299043941,0.2931008838619008,1.1744005848840118,2.598378695232116,0.41090116271567245,1,0
1205,0.10063350016394192,0.2295393655543303,1.1038315315833034,-0.7317348327285325,1.0646845350252718,-0.4099600810285545,-1.36094299043941,0.2931008838619008,1.1744005848840118,2.598378695232116,0.41090116271567245,1,0
1206,0.10063350016394192,0.2295393655543303,1.1038315315833034,-0.7317348327285325,1.0646845350252718,-0.4099600810285545,-1.36094299043941,0.2931008838619008,1.1744005848840118,2.598378695232116,0.41090116271567245,1,0
1207,2.6736507513022896,2.6942291982386664,1.7788542944802757,-0.8177617024112774,4.0108262876021845,-0.4099600810285545,-1.2138269215029165,1.0543254619142737,0.8509177049921911,3.3055972792986297,-0.4252559586281084,1,0
1208,0.10063350016394192,0.2295393655543303,1.1038315315833034,-0.7317348327285325,1.0646845350252718,-0.4099600810285545,-1.36094299043941,0.2931008838619008,1.1744005848840118,2.598378695232116,0.41090116271567245,1,0
1209,-0.85233585210952,0.4349301849446918,0.8788239439509792,-0.7532415501492187,0.9221292889328404,-1.0208363353279815,-1.7287331627806435,-0.07703583757639824,1.4978834647758354,2.7555383805802305,0.578132586984428,1,0
1210,-0.2805542407454432,2.21498395299449,-2.1962797536907828,-0.7317348327285325,1.254758196481847,-1.3873620879076378,-1.8942387403341987,0.1673940728073688,0.8509177049921911,0.7910423137288041,-0.09079311009059575,1,0
1211,-0.4711481112001358,0.7772482172619606,-1.2212468739507119,-0.7317348327285325,1.1597213657535594,-0.53213533188844,-1.195437412885855,0.4188076949164328,0.6568279770570964,0.7910423137288041,-1.0105659435687544,1,0
1212,-0.2805542407454432,2.21498395299449,-2.1962797536907828,-0.7317348327285325,1.254758196481847,-1.3873620879076378,-1.8942387403341987,0.1673940728073688,0.8509177049921911,0.7910423137288041,-0.09079311009059575,1,0
1213,2.38775994562025,0.366466578481238,0.8038214147402044,-0.774748267569905,0.9221292889328404,-1.570624964197466,-1.931017757568322,0.729582866690095,-0.44301381457509753,1.812580268491546,-0.007177397956217968,1,0
1214,2.959541556984327,0.024148546163969175,1.1038315315833034,-0.774748267569905,1.3973134425742784,-1.509537338767523,-2.0045757920365688,0.621335334948728,-0.7664966944669183,-0.3090754837079948,-0.09079311009059575,1,0
1215,1.6253844638014816,-0.3866330926167535,1.1038315315833034,-0.7317348327285325,2.0625712576722908,-0.6543105827483253,-1.6367856196953352,0.13247551418111636,0.2686485211869098,0.3195632576844622,0.6617482991188073,1,0
1216,0.7677120467553655,1.6672751012868594,-0.021206406578316975,-0.7532415501492187,1.3022766118459908,-1.2651868370477524,-0.7173101888422512,0.7924362722173803,0.4627382491220045,1.3411012124472033,-0.8433345192999988,1,0
1217,1.053602852437403,0.09261215262742302,0.4288087686863311,-0.774748267569905,0.2568714738348284,0.7507048021403567,-0.8092577319275596,-0.1468729548289419,0.07455879325181794,2.284059324535889,1.2470582840594533,1,0
1218,1.053602852437403,0.5033937914081457,-0.021206406578316975,-0.774748267569905,1.4448318579384174,-1.3873620879076378,-1.7287331627806435,0.5235633707951901,0.1392553692301838,1.3411012124472033,0.07643831417815981,1,0
1219,1.8159783342561733,0.4349301849446918,0.6538163563186553,-0.9037885720940225,-0.3608679258990405,-0.34887245559861185,-1.2506059387370398,0.09755695555486392,-0.11953093468327392,2.4412190098840023,0.32728545058129466,1,0
1220,3.6266201035757515,-0.04431506029948466,1.5538467068479516,-0.7962549849905912,3.8207526261456093,-0.8375734590381534,-1.36094299043941,0.991472056387027,0.39804167314363864,1.9697399538396603,0.8289797233875629,1,0
1221,3.6266201035757515,-0.04431506029948466,1.5538467068479516,-0.7962549849905912,3.8207526261456093,-0.8375734590381534,-1.36094299043941,0.991472056387027,0.39804167314363864,1.9697399538396603,0.8289797233875629,1,0
1222,0.9583059172100572,1.3934206754330447,-0.6962291694752891,-0.7102281153078461,1.254758196481847,0.13982854784092977,-0.5334151026716344,0.7959281280799901,0.2686485211869098,-0.4662351690561087,-0.759718807165621,1,0
1223,3.2454323626663664,0.2295393655543303,1.1788340607940777,-0.7102281153078461,1.0646845350252718,-1.326274462477695,-1.7471226713977053,0.6562538935749803,0.07455879325181794,1.8911601111656031,1.2470582840594533,1,0
1225,2.006572204710865,0.9141754301888683,-0.6212266402645144,-0.6242012456251012,1.8724975962157155,-0.7764858336082108,-0.7540892060763745,1.6479409585606424,-0.44301381457509753,-0.07333595568582345,-0.9269502314343766,1,0
1226,0.38652430584598035,1.7357387077503132,-2.1212772244800084,-0.3016004843148075,1.3497950272101344,-0.22669720473872643,-1.3241639732052866,0.4956285238941959,-1.2840693022938336,-0.38765532638205197,-1.0941816557031336,1,0
1227,1.8159783342561733,1.7357387077503132,-0.47122158184296503,-0.7532415501492187,2.490236995949584,-1.3873620879076378,-1.7839016886318286,1.1136870115789106,0.33334509716527566,1.5768407404693745,-0.759718807165621,1,0
1228,-1.9006021396103288,0.6403210043350529,-2.3462848121123323,-0.7962549849905912,-0.3608679258990405,-0.7764858336082108,-0.5518046112886961,-1.0233287763479788,2.985904712278216,1.6554205831434317,2.5849096782095025,1,0
1229,0.4818212410733262,0.7087846107985067,-0.17121146499986648,-0.7317348327285325,1.1122029503894155,-0.715398208178268,-0.956373800864053,0.9356023625849998,1.1744005848840118,0.9482019990769184,-0.8433345192999988,1,0
1230,0.5771181763006729,-1.0028055507878377,0.20380118105400727,-0.6026945282044149,0.6845372121121222,-0.9597487098980388,-1.1034898698005464,0.06962210865386972,0.98031085694892,2.0483197965137174,1.0798268597906977,1,0
1231,0.6724151115280188,3.344633459641477,-2.2712822829015575,-0.6242012456251012,1.0646845350252718,1.0561429292900704,-0.5150255940545727,0.5968923439103435,1.045007432927283,0.7910423137288041,0.24366973844691686,1,0
1232,0.4818212410733262,0.7087846107985067,-0.17121146499986648,-0.7317348327285325,1.1122029503894155,-0.715398208178268,-0.956373800864053,0.9356023625849998,1.1744005848840118,0.9482019990769184,-0.8433345192999988,1,0
1233,2.959541556984327,-0.6604875184705686,0.4288087686863311,-0.7102281153078461,0.2568714738348284,-1.0208363353279815,-1.5080590593759033,0.572449352871959,0.07455879325181794,-0.23049564103393771,-1.0105659435687544,0,0
1234,0.0053365649365952166,2.8996200176290277,-2.2712822829015575,-0.7102281153078461,0.35190830456311567,-1.2040992116178095,-1.8390702144830136,-0.7265210280247942,1.109704008905649,-0.937714225100451,1.9159839811344785,1,0
1235,-1.0429297225642127,0.024148546163969175,0.053796122632457775,1.5909906487055827,0.11431622774239705,-1.509537338767523,-0.09206689586215414,0.4257914066416911,0.5274348251003675,0.3195632576844622,0.8289797233875629,0,0
1236,0.6724151115280188,1.5303478883599524,-2.3462848121123323,-0.8177617024112774,0.8746108735686973,-1.4484497133375804,-1.8574597231000753,0.729582866690095,0.2686485211869098,0.9482019990769184,-0.9269502314343766,1,0
1237,0.0053365649365952166,2.8996200176290277,-2.2712822829015575,-0.7102281153078461,0.35190830456311567,-1.2040992116178095,-1.8390702144830136,-0.7265210280247942,1.109704008905649,-0.937714225100451,1.9159839811344785,1,0
1238,0.9583059172100572,2.76269280470212,-2.3462848121123323,-0.6457079630457875,1.3973134425742784,-1.143011586187867,-1.7287331627806435,1.2149508315950581,1.045007432927283,-0.4662351690561087,-0.759718807165621,0,0
1239,-0.5664450464274816,2.351911165921398,-2.3462848121123323,-0.25858704947343497,0.2568714738348284,-1.2040992116178095,-1.8022911972488902,0.13247551418111636,1.4978834647758354,0.3195632576844622,1.0798268597906977,0,0
1240,0.38652430584598035,1.9411295271406748,-0.8462342278968383,-0.8177617024112774,1.1597213657535594,0.32309142413075786,-1.066710852566423,0.15342664935689107,-0.7664966944669183,-0.937714225100451,-1.0105659435687544,1,0
1241,2.5783538160749435,0.29800297201778414,0.5788138271078807,-0.6457079630457875,1.3022766118459908,-0.16560957930878373,-0.9747633094811147,0.9740127770739008,-0.37831723859673166,0.5553027857066327,-0.592487382896864,1,0
1242,1.8159783342561733,0.5033937914081457,0.7288188855294296,-0.7532415501492187,0.30438988919896726,-0.9597487098980388,-1.4345010249076566,-0.12592181965316715,0.009862217273454946,0.6338826283806899,1.4142897083282089,1,0
1243,1.1488997876647506,1.5988114948234062,-0.6962291694752891,-0.6672146804664737,1.4448318579384174,-1.2651868370477524,-0.5885836285228194,1.3266902191990735,0.98031085694892,0.7910423137288041,-0.8433345192999988,1,0
1244,-1.1382266577915585,-0.24970587968984617,-0.47122158184296503,1.698524235809014,0.732055627476266,2.522245939608695,0.7722400091397448,0.9460779301729065,0.7215245530354623,0.16240357233634795,-0.17440882222497353,1,0
1245,0.29122737061863446,1.5303478883599524,-0.9212367571076131,-0.7962549849905912,1.4448318579384174,-0.9597487098980388,-1.5448380766100267,0.7156154432396172,1.7566697686892931,1.262521369773147,-0.007177397956217968,1,0
1246,0.29122737061863446,2.831156411165574,-1.8212671076369094,-0.8177617024112774,1.6349055193949966,-0.9597487098980388,-1.2873849559711632,0.18136149625788525,-0.6371035425101894,-0.3090754837079948,-0.4252559586281084,1,0
1247,0.29122737061863446,1.5303478883599524,-0.9212367571076131,-0.7962549849905912,1.4448318579384174,-0.9597487098980388,-1.5448380766100267,0.7156154432396172,1.7566697686892931,1.262521369773147,-0.007177397956217968,1,0
1248,-0.1852573055180965,0.5718573978715992,0.12879865184323253,-0.7102281153078461,1.3973134425742784,-0.53213533188844,-1.5080590593759033,0.13945922590637458,1.2390971608623778,1.812580268491546,0.49451687485005025,1,0
1249,0.0053365649365952166,1.872665920677221,-2.2712822829015575,-0.68872139788716,1.3022766118459908,-0.4099600810285545,-1.4896695507588418,0.22326376660939593,1.1744005848840118,0.712462471054747,0.32728545058129466,1,0
1250,0.0053365649365952166,1.872665920677221,-2.2712822829015575,-0.68872139788716,1.3022766118459908,-0.4099600810285545,-1.4896695507588418,0.22326376660939593,1.1744005848840118,0.712462471054747,0.32728545058129466,1,0
1251,0.38652430584598035,1.7357387077503132,-1.2962494031614864,-0.7102281153078461,1.2072397811177031,-0.22669720473872643,-1.066710852566423,0.6283190466739474,0.39804167314363864,0.5553027857066327,-0.592487382896864,1,0
1252,0.0053365649365952166,2.6942291982386664,-2.3462848121123323,-0.7962549849905912,3.393086887868315,-1.509537338767523,-1.9126282489512603,0.6178434790860794,1.4978834647758354,0.4767229430325756,-0.592487382896864,1,0
1253,0.7677120467553655,2.2834475594579438,-2.3462848121123323,-0.8822818546733363,2.1100896730364345,-1.509537338767523,-1.931017757568322,0.41531583905378433,1.3684903128191066,0.4767229430325756,-0.8433345192999988,1,0
1254,0.6724151115280188,2.5573019853117587,-1.8962696368476841,-0.774748267569905,1.3022766118459908,-0.6543105827483253,-1.5264485679929651,0.621335334948728,1.1744005848840118,1.3411012124472033,0.32728545058129466,1,0
1255,-0.9476327873368667,2.146520346531036,-2.1962797536907828,-0.6672146804664737,0.8270924582045536,-0.2877848301686691,-1.3241639732052866,-0.32146574796020405,1.6272766167325643,-0.5448150117301658,0.41090116271567245,1,0
1256,0.38652430584598035,1.804202314213767,-0.6962291694752891,-0.7962549849905912,1.4448318579384174,0.7507048021403567,-1.066710852566423,0.17088592867001728,-0.7664966944669183,-0.7805545397523372,-1.0941816557031336,1,0
1257,-0.08996037029075064,1.7357387077503132,-0.2462139942106408,-0.15105346237000372,1.5873871040308534,-1.143011586187867,-0.901205275012868,0.6387946142618541,0.6568279770570964,1.4196810551212602,0.41090116271567245,1,0
1258,-0.2805542407454432,2.146520346531036,-2.3462848121123323,-0.6026945282044149,3.393086887868315,-0.9597487098980388,-1.5632275852270885,0.3070683073124173,1.4331868887974695,0.8696221564028612,0.6617482991188073,1,0
1259,-0.2805542407454432,2.146520346531036,-2.3462848121123323,-0.6026945282044149,3.393086887868315,-0.9597487098980388,-1.5632275852270885,0.3070683073124173,1.4331868887974695,0.8696221564028612,0.6617482991188073,1,0
1262,2.5783538160749435,0.8457118237254144,0.5038112978971059,-0.6457079630457875,1.3973134425742784,0.20091617327087247,-0.956373800864053,0.9635372094860328,-0.44301381457509753,0.4767229430325756,-0.592487382896864,1,0
1263,1.053602852437403,3.1050108370193894,-2.3462848121123323,-0.7102281153078461,1.777460765487428,-1.0819239607579243,-1.6919541455465201,1.1520974260678114,0.98031085694892,-0.4662351690561087,-0.759718807165621,0,0
1264,1.3394936581194423,0.29800297201778414,0.053796122632457775,-0.7962549849905912,0.6845372121121222,-0.2877848301686691,-1.2322164301199783,0.020736126577100812,1.045007432927283,1.5768407404693745,1.0798268597906977,1,0
1265,0.10063350016394192,1.6672751012868594,-1.9712721660584587,-0.68872139788716,1.3973134425742784,-0.8986610844680961,-1.5080590593759033,0.3978565597406581,1.045007432927283,0.6338826283806899,-0.17440882222497353,1,0
1266,0.10063350016394192,1.6672751012868594,-1.9712721660584587,-0.68872139788716,1.3973134425742784,-0.8986610844680961,-1.5080590593759033,0.3978565597406581,1.045007432927283,0.6338826283806899,-0.17440882222497353,1,0
1267,3.1501354274390203,0.7087846107985067,1.403841648426402,-0.68872139788716,0.7795740428404098,-1.0819239607579243,-1.820680705865952,0.5235633707951901,-0.7664966944669183,2.7555383805802305,0.7453640112531851,1,0
1268,-0.1852573055180965,0.5718573978715992,-0.021206406578316975,-0.7532415501492187,1.3022766118459908,-0.5932229573183826,-1.2322164301199783,0.7610095694537377,1.6272766167325643,0.24098341501040507,-0.8433345192999988,1,0
1269,-1.5194143987009436,1.1195662495792293,-2.1212772244800084,-0.7962549849905912,-0.3608679258990405,-0.16560957930878373,-0.5701941199057577,-1.2922016777701302,1.8213663446676562,2.362639167209945,2.919372526747015,1,0
1270,-1.9958990748376746,0.366466578481238,-2.2712822829015575,-0.8392684198319638,-0.17079426444246534,-0.2877848301686691,-1.066710852566423,-1.2782342543196137,3.115297864234945,1.812580268491546,2.919372526747015,1,0
1271,0.1959304353912878,0.7772482172619606,-0.8462342278968383,-0.8392684198319638,-0.12327584907832155,-0.4099600810285545,-0.9931528180981763,-0.34940059486119823,1.045007432927283,0.39814310035851846,0.9962111476563185,1,0
1272,-1.1382266577915585,0.9141754301888683,-2.3462848121123323,-0.774748267569905,1.2072397811177031,-0.34887245559861185,-1.36094299043941,-0.2271856396693147,1.8213663446676562,0.08382372966229082,0.578132586984428,1,0
1273,0.38652430584598035,1.7357387077503132,-0.8462342278968383,-0.7532415501492187,1.017166119661128,0.20091617327087247,-1.36094299043941,0.15342664935689107,-0.7664966944669183,-0.7019746970782801,-1.0105659435687544,1,0
1274,0.6724151115280188,1.7357387077503132,-1.3712519323722612,-0.7317348327285325,2.3952001652212966,-0.8375734590381534,-1.5080590593759033,-0.03513356722492634,0.1392553692301838,0.08382372966229082,0.578132586984428,1,0
1275,0.8630089819827114,2.6599973950069393,-0.6962291694752891,-0.68872139788716,1.1122029503894155,-1.0819239607579243,-0.6805311716081278,0.8308466867062425,0.1392553692301838,0.16240357233634795,-0.8433345192999988,1,0
1276,1.3394936581194423,0.5033937914081457,0.6538163563186553,0.17154729894029005,-0.07575743371417776,-1.6928002150573513,-1.986186283419507,0.40484027146591633,0.39804167314363864,0.3195632576844622,1.2470582840594533,0,0
1277,-0.08996037029075064,2.4888383788483046,-2.3462848121123323,-0.774748267569905,2.965421149591022,-1.6928002150573513,-1.986186283419507,0.6492701818497221,0.8509177049921911,0.6338826283806899,-0.6761030950312432,1,0
1278,0.8630089819827114,2.6599973950069393,-0.6962291694752891,-0.68872139788716,1.1122029503894155,-1.0819239607579243,-0.6805311716081278,0.8308466867062425,0.1392553692301838,0.16240357233634795,-0.8433345192999988,1,0
1279,2.5783538160749435,-0.18124227322639233,0.5788138271078807,-0.8177617024112774,0.49446355065554704,-1.6928002150573513,-2.0045757920365688,0.10454066728012215,-0.5077103905534605,0.39814310035851846,0.8289797233875629,1,0
1280,0.0053365649365952166,0.9141754301888683,-0.8462342278968383,-0.774748267569905,1.2072397811177031,-0.16560957930878373,-1.1770479042687931,0.3838891362901804,0.98031085694892,0.9482019990769184,-0.09079311009059575,1,0
1281,0.0053365649365952166,0.9141754301888683,-0.8462342278968383,-0.774748267569905,1.2072397811177031,-0.16560957930878373,-1.1770479042687931,0.3838891362901804,0.98031085694892,0.9482019990769184,-0.09079311009059575,1,0
1282,0.7677120467553655,3.0023154273242083,-2.3462848121123323,-0.7532415501492187,1.5398686886667097,-1.326274462477695,-1.7655121800147668,0.5899086321850853,0.7215245530354623,1.262521369773147,0.32728545058129466,1,0
1283,1.530087528574134,2.0780567400675825,-0.2462139942106408,-0.6026945282044149,2.1100896730364345,-0.8375734590381534,-0.901205275012868,0.991472056387027,0.2686485211869098,0.8696221564028612,-0.2580245343593528,1,0
1284,-0.08996037029075064,0.6403210043350529,-0.9212367571076131,-0.68872139788716,0.9221292889328404,-0.7764858336082108,-1.5080590593759033,0.09057324382960567,1.109704008905649,0.3195632576844622,0.32728545058129466,1,0
1286,0.0053365649365952166,-1.1397327637147452,0.953826473161754,-0.6457079630457875,0.7795740428404098,-0.8375734590381534,-1.6000066024612118,-0.42622142383896133,0.8509177049921911,0.16240357233634795,1.5815211325969658,1,0
1287,0.8630089819827114,1.872665920677221,-1.7462645784261346,-0.6242012456251012,0.2093530584706797,-1.6928002150573513,-2.041354809270692,-0.572879370069268,0.009862217273454946,-1.1734537531226223,2.083215405403234,1,0
1290,0.4818212410733262,2.831156411165574,-2.3462848121123323,-0.774748267569905,2.3001633344930097,-1.509537338767523,-1.9494072661853836,0.24770675764778038,0.9156142809705541,0.5553027857066327,0.41090116271567245,1,0
1291,1.053602852437403,2.1122885432993095,-1.5962595200045853,-0.7317348327285325,1.017166119661128,-0.34887245559861185,-1.066710852566423,0.6562538935749803,0.4627382491220045,1.812580268491546,0.32728545058129466,1,0
1292,-1.1382266577915585,0.46916198817641874,-1.3712519323722612,-0.6672146804664737,0.2093530584706797,-1.0208363353279815,-1.6551751283123968,-0.3074983245097263,2.5977252564080295,1.1839415270990898,1.5815211325969658,1,0
1293,0.38652430584598035,2.9338518208607547,-2.3462848121123323,-0.774748267569905,1.5398686886667097,-1.509537338767523,-1.9494072661853836,0.7749769929042541,0.7862211290138252,-0.23049564103393771,-0.6761030950312432,0,0
1294,1.053602852437403,2.1122885432993095,-1.5962595200045853,-0.7317348327285325,1.017166119661128,-0.34887245559861185,-1.066710852566423,0.6562538935749803,0.4627382491220045,1.812580268491546,0.32728545058129466,1,0
1295,-0.4711481112001358,2.0780567400675825,-2.3462848121123323,-0.25858704947343497,1.9675344269440032,1.2394058055798984,-0.7448944517678437,0.37690542456492215,-0.11953093468327392,-0.5448150117301658,-0.8433345192999988,1,0
1296,-0.4711481112001358,2.0780567400675825,-2.3462848121123323,-0.25858704947343497,1.9675344269440032,1.2394058055798984,-0.7448944517678437,0.37690542456492215,-0.11953093468327392,-0.5448150117301658,-0.8433345192999988,1,0
1297,0.10063350016394192,1.3934206754330447,-1.2962494031614864,-0.7317348327285325,0.5895003813838346,-0.9597487098980388,-1.6367856196953352,-0.4436807031521263,0.8509177049921911,0.712462471054747,1.330673996193831,1,0
1298,-1.328820528246251,1.872665920677221,-2.3462848121123323,-0.8822818546733363,0.5419819660196908,-1.2040992116178095,-1.8390702144830136,-0.904605677018705,1.4978834647758354,0.3195632576844622,1.4142897083282089,1,0
1302,1.9112752694835191,0.29800297201778414,0.053796122632457775,-0.7317348327285325,0.5895003813838346,-1.6317125896274085,-1.8942387403341987,0.43975883009216876,0.5274348251003675,2.2054794818618317,0.578132586984428,1,0
1303,0.8630089819827114,-0.31816948615329965,0.953826473161754,-0.7962549849905912,1.3973134425742784,-0.16560957930878373,-0.9195947836299296,0.17786964039523676,0.9156142809705541,1.1053616844250327,0.578132586984428,1,0
1304,0.4818212410733262,3.173474443482843,-0.7712316986860638,-0.68872139788716,1.6824239347591403,-0.5932229573183826,-0.9195947836299296,0.34897057766392797,-0.6371035425101894,-0.6233948544042229,-1.0941816557031336,1,0
1305,0.38652430584598035,1.9411295271406748,-0.3962190526321903,-0.774748267569905,1.017166119661128,-0.4099600810285545,-0.5518046112886961,0.5654656411467007,0.5274348251003675,0.08382372966229082,-0.592487382896864,1,0
1306,2.483056880847596,2.4888383788483046,0.053796122632457775,-0.6457079630457875,1.7299423501232842,-0.53213533188844,-0.4966360854375111,1.1870159846940638,0.4627382491220045,0.7910423137288041,-0.3416402464937306,1,0
1307,-0.2805542407454432,2.4203747723848514,-1.67126204921536,-0.34461391915617995,0.7795740428404098,-0.9597487098980388,-1.6367856196953352,0.2581823252356484,1.2390971608623778,0.005243886988233683,0.49451687485005025,0,0
1308,2.483056880847596,2.4888383788483046,0.053796122632457775,-0.6457079630457875,1.7299423501232842,-0.53213533188844,-0.4966360854375111,1.1870159846940638,0.4627382491220045,0.7910423137288041,-0.3416402464937306,1,0
1309,-0.08996037029075064,2.0095931336041284,-1.5962595200045853,-0.8822818546733363,0.9221292889328404,-0.22669720473872643,-1.0115423267152381,0.5235633707951901,0.39804167314363864,0.712462471054747,-1.0941816557031336,1,0
1310,0.38652430584598035,1.9411295271406748,-0.3962190526321903,-0.774748267569905,1.017166119661128,-0.4099600810285545,-0.5518046112886961,0.5654656411467007,0.5274348251003675,0.08382372966229082,-0.592487382896864,1,0
1311,-0.5664450464274816,1.256493462506137,-1.2212468739507119,-0.5381743759423562,0.5895003813838346,-1.143011586187867,-1.6735646369294586,-0.5589119466187515,0.7215245530354623,0.5553027857066327,1.9159839811344785,1,0
1313,-0.08996037029075064,0.2295393655543303,-0.7712316986860638,-0.68872139788716,1.6349055193949966,-0.6543105827483253,-0.9747633094811147,0.37690542456492215,1.1744005848840118,0.16240357233634795,-0.3416402464937306,1,0
1314,-0.08996037029075064,0.2295393655543303,-0.7712316986860638,-0.6672146804664737,1.6349055193949966,-0.4099600810285545,-0.901205275012868,0.3699217128396639,1.1744005848840118,0.08382372966229082,-0.3416402464937306,1,0
1315,0.38652430584598035,2.0780567400675825,-0.32121652342141555,-0.7532415501492187,1.492350273302566,-0.8375734590381534,-0.4966360854375111,0.5794330645972172,0.2686485211869098,0.4767229430325756,-0.592487382896864,1,0
1317,2.6736507513022896,0.7772482172619606,1.1038315315833034,-0.7102281153078461,1.8724975962157155,-1.2651868370477524,-1.416111516290595,0.6562538935749803,-0.2489240866400028,1.3411012124472033,1.1634425719250754,1,0
1318,0.38652430584598035,2.0780567400675825,-0.32121652342141555,-0.7532415501492187,1.492350273302566,-0.8375734590381534,-0.4966360854375111,0.5794330645972172,0.2686485211869098,0.4767229430325756,-0.592487382896864,1,0
1320,2.483056880847596,2.2834475594579438,0.20380118105400727,-0.6242012456251012,2.015052842308147,-1.143011586187867,-0.5518046112886961,1.2079671198697999,0.2686485211869098,1.1053616844250327,-0.3416402464937306,1,0
1322,1.9112752694835191,0.09261215262742302,0.8038214147402044,-0.7962549849905912,0.30438988919896726,-1.326274462477695,-1.8390702144830136,-0.20274264863093025,-0.2489240866400028,0.24098341501040507,0.7453640112531851,1,0
1323,1.9112752694835191,0.2295393655543303,0.5788138271078807,-0.7962549849905912,0.3994267199272594,-0.5932229573183826,-1.1586583956517316,0.1569185052195008,-0.2489240866400028,2.362639167209945,0.41090116271567245,1,0
1324,-0.37585117597278905,0.9141754301888683,-0.5462241110537398,-0.8177617024112774,1.2072397811177031,-0.7764858336082108,-1.5448380766100267,0.10454066728012215,1.109704008905649,0.6338826283806899,0.07643831417815981,1,0
1325,-0.37585117597278905,0.9141754301888683,-0.5462241110537398,-0.8177617024112774,1.2072397811177031,-0.7764858336082108,-1.5448380766100267,0.10454066728012215,1.109704008905649,0.6338826283806899,0.07643831417815981,1,0
1326,-0.37585117597278905,0.9141754301888683,-0.5462241110537398,-0.8177617024112774,1.2072397811177031,-0.7764858336082108,-1.5448380766100267,0.10454066728012215,1.109704008905649,0.6338826283806899,0.07643831417815981,1,0
1327,-0.37585117597278905,0.9141754301888683,-0.5462241110537398,-0.8177617024112774,1.2072397811177031,-0.7764858336082108,-1.5448380766100267,0.10454066728012215,1.109704008905649,0.6338826283806899,0.07643831417815981,1,0
1328,-0.5664450464274816,1.3249570689695909,-1.5212569907938107,-0.7962549849905912,1.017166119661128,-1.0819239607579243,-1.47128004214178,0.34897057766392797,0.7862211290138252,0.005243886988233683,-1.0105659435687544,1,0
1329,0.29122737061863446,1.872665920677221,-0.3962190526321903,-0.7317348327285325,1.492350273302566,-0.8375734590381534,-0.4966360854375111,0.5794330645972172,0.4627382491220045,0.3195632576844622,-0.592487382896864,1,0
1330,0.29122737061863446,1.872665920677221,-0.3962190526321903,-0.7317348327285325,1.492350273302566,-0.8375734590381534,-0.4966360854375111,0.5794330645972172,0.4627382491220045,0.3195632576844622,-0.592487382896864,1,0
1332,1.2441967228920965,0.4349301849446918,-1.5962595200045853,-0.8177617024112774,1.1122029503894155,-1.509537338767523,-1.710343654163582,0.457218109405295,-0.8311932704452841,-0.7019746970782801,-0.6761030950312432,1,0
1333,1.9112752694835191,3.0707790337876624,-0.6962291694752891,-0.7102281153078461,1.3022766118459908,-1.143011586187867,-1.2873849559711632,1.0822603088153067,-0.2489240866400028,-0.07333595568582345,-0.759718807165621,1,0
1335,-0.4711481112001358,1.7357387077503132,-2.1962797536907828,-0.6672146804664737,0.8270924582045536,-0.715398208178268,-1.4345010249076566,-0.22020192794405646,1.045007432927283,1.1053616844250327,1.7487525568657214,1,0
1336,-1.0429297225642127,1.1880298560426832,-2.3462848121123323,-0.8822818546733363,0.2568714738348284,-0.9597487098980388,-1.6919541455465201,-0.00719872032389338,0.9156142809705541,-0.5448150117301658,-0.8433345192999988,1,0
1337,-1.0429297225642127,1.1880298560426832,-2.3462848121123323,-0.8822818546733363,0.2568714738348284,-0.9597487098980388,-1.6919541455465201,-0.00719872032389338,0.9156142809705541,-0.5448150117301658,-0.8433345192999988,1,0
1338,-1.0429297225642127,1.1880298560426832,-2.3462848121123323,-0.8822818546733363,0.2568714738348284,-0.9597487098980388,-1.6919541455465201,-0.00719872032389338,0.9156142809705541,-0.5448150117301658,-0.8433345192999988,1,0
